month,product_category,mean_price,total_qty,pct_change_qty,pct_change_price,price_elasticity
2017-01-01,Lifestyle,4.785275590551182,1078,-0.197319434102755,0.12049101629444658,-1.6376277682027438
2017-02-01,Lifestyle,4.592868852459016,1492,0.3840445269016697,-0.0402080788141197,-9.551426932808498
2017-03-01,Lifestyle,4.7595731707317075,1669,0.11863270777479884,0.036296337567626846,3.26844843653341
2017-04-01,Lifestyle,4.055747126436782,2745,0.6446974236069503,-0.1478758743794506,-4.35972011196804
2017-05-01,Lifestyle,4.025939393939394,1682,-0.3872495446265938,-0.007349504682649166,52.69056369755352
2017-06-01,Lifestyle,4.249175824175825,1897,0.1278240190249702,0.055449525785829845,2.305231960299933
2017-07-01,Lifestyle,4.5152,2796,0.4739061676331049,0.06260606452447126,7.569652736243563
2016-05-01,Notebooks & Journals,12.215925925925925,2164,-0.38505257175333907,0.0009941845436745034,-387.304926638857
2016-06-01,Notebooks & Journals,11.43,2373,0.09658040665434386,-0.06433617318012308,-1.5011835780773912
2016-07-01,Notebooks & Journals,9.950303030303031,3027,0.2756005056890012,-0.12945730268564903,-2.1288911476722188
2016-08-01,Notebooks & Journals,6.460902255639097,2619,-0.13478691774033702,-0.35068286503809787,0.3843555849975558
2016-09-01,Notebooks & Journals,6.52248,2617,-0.000763650248186365,0.009530827417665533,-0.08012423420561868
2016-10-01,Notebooks & Journals,6.397586206896552,2185,-0.16507451280091712,-0.019148206372951337,8.620886446790157
2016-11-01,Notebooks & Journals,6.943636363636363,2115,-0.03203661327231122,0.08535252813806138,-0.37534463209444274
2016-12-01,Notebooks & Journals,10.15056338028169,1262,-0.4033096926713948,0.46185123308586795,-0.873245893437749
2017-01-01,Notebooks & Journals,8.69655737704918,2003,0.5871632329635499,-0.14324387216349366,-4.099046082008883
2017-02-01,Notebooks & Journals,9.91542372881356,1899,-0.05192211682476289,0.14015504054294547,-0.3704620013923311
2017-03-01,Notebooks & Journals,8.998333333333333,2156,0.1353343865192207,-0.09249129644507503,-1.463212126122457
2017-04-01,Notebooks & Journals,8.919285714285715,3441,0.5960111317254175,-0.008784695578546109,-67.84653223282884
2017-05-01,Notebooks & Journals,8.705555555555556,2185,-0.3650101714617844,-0.02396269898472203,15.232431525952274
2017-06-01,Notebooks & Journals,8.73203125,2331,0.0668192219679633,0.003041241225271163,21.97103650073189
2017-07-01,Notebooks & Journals,8.618733333333333,3174,0.36164736164736166,-0.012974978378217261,-27.872675476246254
2016-05-01,Office,4.744487179487179,5698,-0.41594915949159494,-0.029442562759264823,14.127478062714033
2016-06-01,Office,4.831846153846154,7864,0.38013338013338016,0.01841273272624111,20.645136481649402
2016-07-01,Office,4.264354838709677,3965,-0.4958036622583927,-0.1174481341225555,4.221469042164846
2016-08-01,Office,2.908175519630485,5985,0.5094577553593946,-0.3180268458826352,-1.6019331762558349
2016-09-01,Office,2.8709116809116813,5325,-0.11027568922305764,-0.01281347651380349,8.60622713158772
2016-10-01,Office,2.701733746130031,8901,0.6715492957746478,-0.058928296508211075,-11.396041215633547
2016-11-01,Office,2.9482994923857873,8147,-0.08470958319289967,0.09126204482915368,-0.9282016784905436
2016-12-01,Office,3.3049682875264272,6270,-0.2303915551736836,0.1209744112027169,-1.9044651913007975
2017-01-01,Office,3.4221546961325964,7724,0.23189792663476871,0.03545764994128775,6.540138080745761
2017-02-01,Office,3.5178523489932885,4552,-0.4106680476437079,0.027964151640731183,-14.685517834395855
2017-03-01,Office,3.3607556675062975,6924,0.5210896309314588,-0.04465698554174613,-11.668714863083068
2017-04-01,Office,3.4913095238095235,9645,0.39298093587521654,0.03884657774008837,10.116230533987897
2017-05-01,Office,3.57702380952381,5672,-0.4119232763089684,0.024550755276707692,-16.77843600599029
2017-06-01,Office,3.2144891640866873,7960,0.4033850493653033,-0.10135091761812587,-3.980082853173505
2017-07-01,Office,3.495696202531646,4076,-0.4879396984924623,0.08748109702365614,-5.577658661053558
