product_id,product_price,product_desc,tokens,lemma,vector
10 31023,0.0,YouTube YouTube YouTube Unstructured Cap  Charcoal ,"['YouTube', 'YouTube', 'YouTube', 'Unstructured', 'Cap', 'Charcoal']","['youtube', 'youtube', 'youtube', 'unstructured', 'cap', 'charcoal']"," 1.05337511e-01,-9.97433340e-02,-1.36197003e-01,-5.18283322e-01,
  4.85928008e-01, 1.25238334e-01, 4.10583317e-02, 1.70728333e-01,
  3.02490275e-01, 9.85349963e-02, 3.63421679e-01, 7.59553354e-02,
 -1.00893336e-01,-7.58486526e-01, 4.72929665e-01, 7.81390000e-02,
  4.31629998e-01,-2.16221668e-01, 5.21650267e-01,-8.06983151e-02,
 -1.13982613e-01,-7.75704269e-02, 3.00658340e-01, 4.06336665e-01,
  2.84460009e-01,-1.63937333e-01, 5.22283390e-02, 7.37574995e-01,
 -2.11730008e-01,-4.94366710e-02, 1.76578333e-01, 6.47529513e-01,
 -7.06750080e-02,-6.99668129e-03, 1.76119672e-01, 3.89741690e-02,
 -2.08066337e-01,-1.36801658e-01,-3.36461658e-01,-2.24193161e-01,
  3.79261338e-01, 4.10465823e-01,-1.42263333e-01, 2.91859999e-01,
 -6.22990007e-01,-2.52061668e-01,-3.23469996e-01,-4.78102899e-02,
  3.52779994e-01,-5.75610012e-01, 2.11105997e-01, 9.74083344e-02,
 -1.75145169e-01, 2.03156672e-01,-4.57877003e-01,-1.13224166e+00,
 -9.22521607e-02,-5.22909985e-01, 8.59868308e-01, 1.65558332e-01,
 -3.17359991e-01, 6.34447840e-01, 1.76516647e-02, 1.00281671e-01,
  7.76633342e-01, 2.78188338e-01, 6.49668346e-01,-4.39253335e-01,
  1.67246665e-01,-3.11681660e-01, 3.14732322e-01, 2.52715014e-01,
  5.82528353e-01, 6.18326645e-02,-3.70809987e-01, 2.38833334e-01,
  1.95293432e-01,-2.67463328e-01, 1.23849504e-01, 3.15018346e-02,
  3.86331663e-01,-5.37791650e-01, 2.50893342e-01,-6.59350057e-02,
 -3.32262653e-01,-3.15775012e-01, 6.07416655e-02, 2.71156666e-01,
 -8.54716723e-02, 1.32557839e-01,-1.00395003e-01, 1.32775019e-01,
 -8.64783302e-02,-4.63707496e-01, 1.92736678e-01,-3.79829998e-01,
 -1.85282330e-01,-3.07091686e-02, 1.20101675e-01, 4.33323284e-04"
10 51122,0.0,YouTube YouTube YouTube Sticker Sheet ,"['YouTube', 'YouTube', 'YouTube', 'Sticker', 'Sheet']","['youtube', 'youtube', 'youtube', 'sticker', 'sheet']"," 0.01498202,-0.24055002,-0.0804756 ,-0.60039199, 0.83878721, 0.258364  ,
 -0.192402  ,-0.090426  , 0.46263599, 0.19886799, 0.60625803, 0.1531548 ,
  0.006748  ,-0.88979603, 0.59661199, 0.13899681, 0.39329   ,-0.325156  ,
  0.29373632,-0.08889799, 0.029114  , 0.003146  , 0.010032  , 0.5406602 ,
  0.129814  ,-0.02834401, 0.248767  , 0.807382  , 0.07589799,-0.214368  ,
  0.83672   , 0.99201002, 0.25600319, 0.3686    ,-0.045456  , 0.046079  ,
 -0.140614  ,-0.20374559,-0.529606  ,-0.553868  , 0.423614  , 0.53694618,
 -0.196216  , 0.354118  ,-0.43357201,-0.140924  ,-0.469082  ,-0.32246799,
  0.1973386 ,-0.56268601, 0.4324858 ,-0.130918  ,-0.1086411 , 0.506342  ,
 -0.33596401,-1.42467598,-0.189246  ,-0.43668178, 1.00178798, 0.114822  ,
 -0.24263599, 0.62233201,-0.07544   , 0.027458  , 0.53193401, 0.353688  ,
  0.56696049,-0.09864601, 0.10087859,-0.257882  , 0.33740459, 0.61339001,
  0.61159402, 0.1079428 ,-0.36615199, 0.674184  , 0.489806  , 0.07728401,
  0.04405801,-0.1444638 , 0.15482399,-0.62054398, 0.26769801,-0.06558421,
 -0.45584599,-0.59526402,-0.04615   ,-0.137264  ,-0.177284  , 0.160212  ,
 -0.1450808 , 0.55719401,-0.09446   ,-0.433062  , 0.460496  ,-0.25318899,
 -0.01599199,-0.128498  , 0.443998  , 0.32580799"
10 52048,0.0,Drinkware Google Porcelain Mosaic Mug ,"['Drinkware', 'Google', 'Porcelain', 'Mosaic', 'Mug']","['drinkware', 'google', 'porcelain', 'mosaic', 'mug']"," 0.141408  , 0.5101025 ,-0.07673599,-0.01263274, 0.50806977, 0.16838251,
  0.27020999,-0.313555  , 0.29423925,-0.13141275, 0.13749475,-0.20817749,
  0.4593275 ,-0.13175499,-0.27029249, 0.69567349, 0.52194999,-0.109285  ,
  0.20422776,-0.3100775 ,-0.43943249,-0.093152  , 0.070449  , 0.61175   ,
  0.41461774,-0.183708  , 0.33695   , 0.23405001,-0.64114249,-0.8148475 ,
  0.39202   , 0.377112  , 0.1793875 ,-0.16272075, 0.378048  , 0.1427825 ,
 -0.39098501,-0.35446776, 0.4327675 ,-0.44002001, 0.138795  ,-0.18364001,
 -0.266245  ,-0.2881535 ,-0.09456   , 0.089249  ,-0.42626325,-0.16191025,
  0.35880999,-0.3511435 , 0.51468752, 0.0822875 ,-0.3018585 , 0.31166349,
 -0.67253177,-0.69305923,-0.24648275, 0.27708751, 0.24352125,-0.142545  ,
 -0.2549675 , 0.63617498,-0.14911124, 0.64469002, 0.06417   , 0.02792175,
  0.53765501,-0.0711875 ,-0.152685  ,-0.30359175, 0.16518015, 0.45453125,
  0.5031225 ,-0.0866125 , 0.01196125,-0.072146  , 0.053382  ,-0.02703501,
 -0.17503432, 0.28040776, 0.37624401,-0.2708125 , 0.032735  , 0.47768624,
 -0.17288774,-0.0683495 , 0.19170774,-0.21137125, 0.3395125 ,-0.135437  ,
  0.43110425,-0.10493749, 0.19097751,-0.4343225 , 0.2245075 ,-0.5222825 ,
 -0.60083324,-0.34277976, 0.14438749, 0.40695499"
10 52147,0.0,Drinkware Android Android Porcelain Mug  Drinkware Google Android Porcelain Mug ,"['Drinkware', 'Android', 'Android', 'Porcelain', 'Mug', 'Drinkware', 'Google', 'Android', 'Porcelain', 'Mug']","['drinkware', 'android', 'android', 'porcelain', 'mug', 'drinkware', 'google', 'android', 'porcelain', 'mug']","-0.00626075, 0.2274    , 0.300279  ,-0.29315737, 0.49786978, 0.10433139,
  0.42999249,-0.31125874, 0.61406127, 0.0538725 , 0.0346135 ,-0.34323125,
  0.43640875,-0.15888248, 0.23558374, 0.34158175, 0.23612874, 0.44011626,
  0.2409015 ,-0.0037125 ,-0.1272125 ,-0.512092  , 0.18330113, 0.89691   ,
  0.36369387, 0.2271855 , 0.18843625, 0.003425  ,-0.45905499,-0.35008376,
  0.29581   , 0.53101999, 0.09299812,-0.12182475, 0.78094799, 0.36958876,
 -0.71372625,-0.21878126, 0.50633501,-0.38807476, 0.17930875,-0.13813725,
 -0.01202001,-0.366836  ,-0.06417563, 0.24458626,-0.46680075,-0.272799  ,
  0.52327375,-0.06291001, 0.28289751, 0.15528875, 0.31553027, 0.15467099,
 -0.50187426,-0.47447047,-0.44132387, 0.20664351, 0.00495687,-0.09497   ,
 -0.27407875, 0.28356624,-0.40922687, 0.89676751, 0.0093825 , 0.0325855 ,
  0.38176856,-0.25700501, 0.14334375,-0.14771063, 0.38746265, 0.53003749,
  0.34848625,-0.3447975 ,-0.15587875, 0.43108276, 0.16556275, 0.03690499,
 -0.06461057, 0.00707012, 0.57758626,-0.25757626,-0.01185375, 0.90225837,
 -0.17781124,-0.00201976, 0.45441375,-0.0454425 , 0.2821775 ,-0.15588475,
  0.29321425, 0.43535125, 0.14110125,-0.58698625, 0.4077175 ,-0.54664124,
 -0.68929198,-0.26132476, 0.58218499, 0.30699749"
10 52211,0.0,Drinkware YouTube YouTube Ceramic Mug 12oz.  YouTube YouTube YouTube Ceramic Mug 12oz. ,"['Drinkware', 'YouTube', 'YouTube', 'Ceramic', 'Mug', '12oz', '.', 'YouTube', 'YouTube', 'YouTube', 'Ceramic', 'Mug', '12oz', '.']","['drinkware', 'youtube', 'youtube', 'ceramic', 'mug', 'youtube', 'youtube', 'youtube', 'ceramic', 'mug']"," 1.47811128e-01,-1.41411357e-02,-1.44929781e-01,-3.90683320e-01,
  7.28391808e-01, 2.86028897e-01, 3.37544382e-02,-6.66488889e-02,
  4.79417096e-01, 4.07133351e-02, 3.92567126e-01,-2.55935565e-01,
 -2.74288952e-02,-6.09024472e-01, 3.74282214e-01, 3.80653331e-01,
  3.96504442e-01,-3.56304452e-01, 2.05337564e-01, 1.90001726e-03,
 -3.24564452e-02,-3.04011057e-02, 2.25962894e-01, 6.38018885e-01,
  3.47076667e-01,-1.87569782e-01, 4.33657782e-01, 6.27504441e-01,
  5.28955559e-02,-2.32378892e-01, 6.33005063e-01, 8.39108901e-01,
  2.66257776e-01, 2.90942664e-01, 3.01631116e-01,-9.06277779e-03,
 -4.09412228e-01,-2.29987775e-01,-2.86396662e-01,-5.22959991e-01,
  2.73689115e-01, 4.54299097e-01,-2.08600001e-01, 1.09217776e-01,
 -1.78730004e-01,-4.58477802e-02,-6.53013329e-01,-3.26961100e-01,
  3.20755263e-01,-4.52142676e-01, 4.06667779e-01,-1.54895333e-01,
 -7.95972248e-02, 2.74449109e-01,-3.12560456e-01,-1.00987554e+00,
 -3.77581103e-01,-1.63965533e-01, 7.29932199e-01, 8.15557937e-04,
 -3.76719991e-01, 8.97515562e-01, 1.22547785e-01, 3.50482232e-01,
  3.91825560e-01, 3.51992225e-01, 6.92690021e-01,-3.11114226e-01,
  1.74944368e-02,-1.80372673e-01, 2.88851104e-01, 6.35797784e-01,
  7.70605577e-01, 1.43711117e-01,-4.23246209e-01, 3.64313563e-01,
  2.47629108e-01,-9.19733370e-02, 1.36023339e-01, 8.06161132e-02,
  2.18152225e-01,-5.55198881e-01, 4.59386678e-01, 1.74539333e-01,
 -3.15577765e-01,-2.81507797e-01, 6.16433306e-02, 1.60159113e-01,
 -7.91900059e-02,-9.13711124e-02,-1.18339981e-02, 3.27902244e-01,
 -7.45166673e-02,-5.91163317e-01, 3.62731112e-01,-4.94639989e-01,
 -3.63134000e-01,-3.17415327e-01, 2.18083339e-01, 4.57087768e-01"
10 52213,0.0,Drinkware Android Android Shaker Bottle ,"['Drinkware', 'Android', 'Android', 'Shaker', 'Bottle']","['drinkware', 'android', 'android', 'shaker', 'bottle']","-0.2383625 , 0.07472   , 0.2835625 ,-0.38311375, 0.3781955 , 0.283096  ,
  0.73907249,-0.16599499, 0.64292252, 0.35857749,-0.0829575 ,-0.29074829,
 -0.08169501,-0.08433999, 0.62829997,-0.035365  ,-0.0416325 , 0.54731727,
 -0.20259701, 0.01475751,-0.1151965 ,-0.68587026, 0.0856975 , 0.64665176,
  0.07483749, 0.60143125,-0.043665  ,-0.21976751,-0.377695  , 0.13962249,
  0.29235749, 0.473615  ,-0.02658085, 0.17366949, 0.57093249, 0.28367752,
 -0.2984325 , 0.34666676, 0.70265001,-0.531528  , 0.24647125,-0.14032999,
  0.43978749,-0.61333249, 0.00607225, 0.46187077,-0.3345775 , 0.02334749,
  0.235495  , 0.26762749,-0.12368749, 0.27781068, 0.66911003, 0.09543749,
 -0.55546001,-0.84144498,-0.59570249, 0.15845799, 0.25874499, 0.167315  ,
  0.05496726,-0.04434351,-0.34460825, 0.76830751, 0.06763924,-0.0287465 ,
  0.5853164 ,-0.57745453, 0.23502749,-0.310796  , 0.62230725, 0.36727999,
  0.08136   ,-0.43784249,-0.33134325, 0.56649476, 0.351795  ,-0.114145  ,
  0.158245  ,-0.28178601, 0.36844   ,-0.2842795 ,-0.24559749, 0.94033356,
 -0.00322499, 0.196525  , 0.48850109,-0.1815525 , 0.075905  , 0.11701125,
  0.14689798, 0.6578025 ,-0.352855  ,-0.551625  , 0.22427751,-0.44410248,
 -0.37965499,-0.20647   , 0.92080998, 0.20338425"
10 52223,0.0,Drinkware YouTube 24oz YouTube Sergeant Stripe Bottle  YouTube YouTube 24oz YouTube Sergeant Stripe Bottle ,"['Drinkware', 'YouTube', '24oz', 'YouTube', 'Sergeant', 'Stripe', 'Bottle', 'YouTube', 'YouTube', '24oz', 'YouTube', 'Sergeant', 'Stripe', 'Bottle']","['drinkware', 'youtube', 'youtube', 'sergeant', 'stripe', 'bottle', 'youtube', 'youtube', 'youtube', 'sergeant', 'stripe', 'bottle']"," 0.05062364,-0.16944819,-0.12573091,-0.52278454, 0.69056547, 0.39238255,
  0.31582818, 0.01104255, 0.25260181,-0.03289273, 0.12597728,-0.00387875,
  0.04387999,-0.28025093, 0.48867454, 0.04659455, 0.268484  ,-0.40870656,
  0.10214909, 0.01451092, 0.08990163,-0.09457381, 0.01197092, 0.12062582,
  0.31558363, 0.21507454, 0.16405091, 0.33315999, 0.25253819,-0.2534609 ,
  0.52647182, 0.69036547, 0.27390599, 0.15636363, 0.30145455,-0.04398794,
 -0.44091727, 0.00941219, 0.03346092,-0.27267782, 0.30545037, 0.30797635,
 -0.02804345, 0.06614728,-0.26416292, 0.22224273,-0.41894   ,-0.16610691,
  0.07703382,-0.48831364, 0.43608272,-0.06569182,-0.20332555, 0.65105546,
 -0.23151546,-1.22524544,-0.36464617,-0.21740089, 0.75135089, 0.11746727,
 -0.03707344, 0.60533455, 0.06535818, 0.34711455, 0.30865728, 0.090618  ,
  0.58472274,-0.2387691 , 0.11411508, 0.18820436, 0.2771909 , 0.3717629 ,
  0.32235431,-0.01905072,-0.28245818, 0.43373182, 0.32281726,-0.07184181,
  0.06503182,-0.07935869, 0.02398454,-0.49710817, 0.15878147, 0.05463258,
 -0.40459417,-0.49092819,-0.10622291,-0.01218745, 0.19842819, 0.25695637,
 -0.23890493, 0.37591238,-0.32071   ,-0.32742454, 0.35431092,-0.16393127,
 -0.24438364,-0.02594545, 0.1642391 , 0.14829127"
10 52225,0.0,Drinkware Android 22 oz. Android Mini Mountain Bottle ,"['Drinkware', 'Android', '22', 'oz', '.', 'Android', 'Mini', 'Mountain', 'Bottle']","['drinkware', 'android', 'oz', 'android', 'mini', 'mountain', 'bottle']","-0.14159166, 0.019566  , 0.36079466,-0.15734385, 0.19386584, 0.083862  ,
  0.51193999, 0.17461834, 0.26847502,-0.12926167, 0.077395  ,-0.13405553,
 -0.0460062 , 0.03979501, 0.31802415, 0.18961333, 0.34922832, 0.45176484,
 -0.17400967, 0.23612517, 0.24403734,-0.39032722,-0.07173566, 0.656333  ,
  0.30953667, 0.62427667,-0.05405   ,-0.14922667,-0.46283334, 0.13321732,
  0.09927816, 0.25631   ,-0.06762557,-0.20738033, 0.78476266, 0.34005751,
 -0.13964216, 0.3118295 , 0.66158334,-0.25388   , 0.16658334, 0.05640268,
  0.13774833,-0.29785499, 0.06163683, 0.46031168,-0.43198716,-0.04266617,
  0.34903166, 0.16351949,-0.33699832, 0.295775  , 0.57324335, 0.30567816,
 -0.28047101,-1.26461167,-0.32444833, 0.36875749, 0.58383499, 0.04154501,
  0.23769051, 0.44702666,-0.20992   , 0.5224085 , 0.27500666, 0.00404116,
  0.35405259,-0.48171264, 0.26372399,-0.22227934, 0.45928333, 0.15873566,
  0.04884284,-0.06451166,-0.4040295 , 0.44271666, 0.415446  , 0.11087999,
 -0.17805667,-0.23784217, 0.43494166,-0.20224001,-0.20895499, 0.51874371,
 -0.07178167, 0.32319717, 0.29929034,-0.22844833, 0.29826666, 0.31361999,
  0.21431715, 0.49169832,-0.22750051,-0.35577001,-0.01514667,-0.25869499,
 -0.42460666,-0.0069175 , 0.84303666, 0.12365133"
10 52230,0.0,Drinkware Google Veranda 2 Glass Bottle ,"['Drinkware', 'Google', 'Veranda', '2', 'Glass', 'Bottle']","['drinkware', 'google', 'veranda', 'glass', 'bottle']","-0.4136125 , 0.173717  ,-0.0658075 , 0.12715275, 0.40865375, 0.51815751,
  0.23777524,-0.04686849, 0.218615  ,-0.21847725, 0.33808251,-0.18517578,
 -0.0795845 , 0.07993252,-0.193405  , 0.1330285 ,-0.05932   , 0.22046475,
 -0.042102  ,-0.41323001,-0.156769  , 0.04887945,-0.3915015 , 0.11042924,
  0.69046525, 0.106964  ,-0.141155  ,-0.009239  ,-0.584535  ,-0.66749498,
  0.60343501, 0.52797251, 0.1859575 ,-0.078285  , 0.29354225, 0.31564251,
  0.1632675 ,-0.09317076, 0.51372249,-0.36127126, 0.11056975,-0.3669525 ,
  0.0641875 ,-0.24138199,-0.02178525, 0.43111751,-0.5838775 ,-0.03587925,
  0.2481925 ,-0.3412925 , 0.50874002, 0.06968975,-0.41307   , 0.36588047,
 -0.51268351,-1.48688252,-0.38954024, 0.19521499, 0.80358748,-0.17643075,
 -0.09785474, 0.423624  ,-0.07045625, 0.81678502,-0.11118   ,-0.0251865 ,
  0.68670749,-0.20599001,-0.1363575 ,-0.58444252, 0.26371751, 0.5970275 ,
  0.547395  ,-0.0871075 ,-0.3976675 , 0.00403525, 0.46759749,-0.19243975,
 -0.07200499, 0.03874775, 0.25890751,-0.12407424,-0.15169699, 0.3280018 ,
 -0.14904999,-0.27749374, 0.2533095 ,-0.24686499,-0.1034835 ,-0.0067595 ,
  0.36965822,-0.0537475 , 0.037835  ,-0.28574   , 0.17710749,-0.02587424,
 -0.39643025,-0.1426275 , 0.51997999, 0.35920224"
10 52231,0.0,Drinkware Google Simplicity 24oz Water Bottle ,"['Drinkware', 'Google', 'Simplicity', '24oz', 'Water', 'Bottle']","['drinkware', 'google', 'simplicity', 'water', 'bottle']","-0.19554501, 0.16946251, 0.268765  , 0.06259525, 0.29981375, 0.2620975 ,
  0.22674999, 0.0483325 , 0.1125375 ,-0.00559001, 0.0434825 , 0.08732672,
 -0.08865253,-0.22166999,-0.1567145 ,-0.3017421 ,-0.02521625, 0.14694475,
 -0.244077  , 0.062625  ,-0.24478   ,-0.07076775,-0.13499375, 0.23659124,
  0.1899865 , 0.56493299,-0.4768575 ,-0.05879   ,-0.56222749,-0.59656249,
  0.2585125 , 0.50405751,-0.26757501,-0.1559    , 0.18725775, 0.30286751,
  0.14664225, 0.02560474, 0.35534425,-0.42792   , 0.0593975 ,-0.4768125 ,
 -0.22849501,-0.41812698,-0.07756026, 0.53655476,-0.3016375 ,-0.13724387,
  0.12554749,-0.36106125, 0.48156352, 0.1674525 ,-0.04368376, 0.84491   ,
 -0.39682375,-1.57393251,-0.19229224, 0.13282525, 1.02552249,-0.303625  ,
  0.14715176, 0.05358249,-0.19479951, 0.73661075, 0.43744499, 0.2233385 ,
  0.60356   ,-0.73548253, 0.21054899,-0.60160501, 0.13851275, 0.41313   ,
  0.36311824, 0.04711725, 0.0804575 , 0.212695  , 0.38114249,-0.363012  ,
 -0.36626   , 0.07087774, 0.38690501,-0.26934199,-0.51147424, 0.2641818 ,
 -0.68713499, 0.081728  , 0.2411875 ,-0.1956875 ,-0.1762675 , 0.13407   ,
  0.24936572, 0.0281125 ,-0.1999675 ,-0.1710463 ,-0.0769625 ,-0.20767999,
 -0.62145   ,-0.20037251, 0.44924499, 0.49575674"
10 52232,0.0,Drinkware Google 24oz Tritan Salute w  Flip Straw Lid ,"['Drinkware', 'Google', '24oz', 'Tritan', 'Salute', 'w', 'Flip', 'Straw', 'Lid']","['drinkware', 'google', 'tritan', 'salute', 'w', 'flip', 'straw', 'lid']","-0.52333285,-0.03809999,-0.04131689,-0.17040414, 0.14206872,-0.03593143,
 -0.11268529,-0.01117857, 0.01147287,-0.02767843, 0.24640429,-0.17982429,
  0.05619   , 0.03539287,-0.02469644, 0.23547629,-0.23386686, 0.02860743,
 -0.03549571,-0.44556142, 0.29002529, 0.15881999,-0.13376815,-0.00244529,
  0.18438728, 0.44226886,-0.11755   , 0.11591428, 0.07741572,-0.44568185,
  0.50463143, 0.37511158, 0.068967  , 0.36186857, 0.06847614, 0.11640728,
 -0.03521714, 0.07235526, 0.02936828,-0.14487001, 0.12658142,-0.26311667,
  0.10882572, 0.01316886,-0.35980429,-0.17494486,-0.19812671,-0.11641386,
 -0.01712286,-0.25759814,-0.08589627, 0.10145043, 0.16262615, 0.34058143,
 -0.18178682,-0.72427571,-0.17731315, 0.37040814, 0.60704714,-0.04976767,
 -0.174782  , 0.00252171,-0.05044501, 0.21521287, 0.33595429, 0.23377943,
  0.39762343, 0.23997858,-0.15568843, 0.01722539,-0.06365285, 0.05898029,
  0.04979314,-0.36592957, 0.07935143, 0.10641715, 0.09433771,-0.01383557,
  0.11548713, 0.083655  , 0.25759671,-0.61955714, 0.01854709,-0.14237628,
 -0.07006013,-0.36810686,-0.00507029,-0.05602715, 0.173779  , 0.06340028,
  0.00199028, 0.26126573, 0.12159829,-0.01585771, 0.07158286,-0.53282429,
  0.14634201,-0.22890858, 0.11349386, 0.12010828"
10 52233,0.0,Drinkware Google Sports Water Bottle ,"['Drinkware', 'Google', 'Sports', 'Water', 'Bottle']","['drinkware', 'google', 'sport', 'water', 'bottle']","-0.19377501, 0.24629501, 0.154125  ,-0.114158  , 0.20509375, 0.1433375 ,
  0.45174499, 0.32765999, 0.2221545 ,-0.18477675, 0.11095725,-0.00236578,
 -0.0572    ,-0.1710925 ,-0.38982999,-0.3432865 , 0.20368874, 0.15436225,
 -0.2070945 , 0.09446999,-0.20478575, 0.16252225,-0.17163   , 0.32989099,
  0.25708649, 0.36998174,-0.50148749,-0.158455  ,-0.37712899,-0.25068499,
  0.201585  , 0.58938251,-0.31117001,-0.22428001, 0.38917249, 0.3354    ,
 -0.15570776, 0.22800425, 0.03419675,-0.22842   ,-0.10157999,-0.43561999,
 -0.27891276,-0.70795199,-0.04035276, 0.66132001,-0.31620249,-0.13705542,
  0.04100442,-0.5822775 , 0.35281851, 0.199405  ,-0.26849501, 0.79804   ,
 -0.356615  ,-1.79650003,-0.38507975, 0.44993274, 1.45527999,-0.09819001,
  0.06756126, 0.25710749,-0.21788451, 0.81728   , 0.54954749, 0.409256  ,
  0.44305275,-0.66345502, 0.3442375 ,-0.30428001, 0.38626   , 0.06145   ,
  0.42407751, 0.140805  ,-0.07482575, 0.153155  , 0.49447249,-0.3485295 ,
 -0.60659   , 0.03288024, 0.45580251,-0.30896999,-0.38715249, 0.0791593 ,
 -0.45816999,-0.1101495 ,-0.15545749,-0.0636525 ,-0.0449825 , 0.034158  ,
  0.27823821,-0.02152   ,-0.21783125,-0.2419888 , 0.0241975 , 0.0071045 ,
 -0.81568999, 0.0498025 , 0.73921248, 0.28103349"
10 52234,0.0,Drinkware Google 14oz Ceramic Google Mug ,"['Drinkware', 'Google', '14oz', 'Ceramic', 'Google', 'Mug']","['drinkware', 'google', 'ceramic', 'google', 'mug']","-0.10924999, 0.144045  ,-0.1229385 ,-0.1074695 , 0.59017828,-0.05383998,
 -0.0094425 ,-0.40780749, 0.43118175,-0.04963   , 0.36905426,-0.29965751,
  0.21269   ,-0.47982748,-0.32427249, 0.4280995 , 0.1913425 , 0.10657625,
  0.08815026,-0.05121749,-0.22098975,-0.1032625 , 0.01636725, 0.91382748,
  0.3155805 ,-0.08862   , 0.31387751, 0.2364175 ,-0.56763248,-0.81330749,
  0.65240445, 0.880435  ,-0.11793249,-0.0868595 , 0.61850749, 0.22716125,
 -0.37566001,-0.36500626, 0.49884249,-0.41187499,-0.11723225,-0.0913335 ,
 -0.23711   ,-0.279159  ,-0.3533275 , 0.2379425 ,-0.56661499,-0.25661499,
  0.5069809 ,-0.32724175, 0.66654503, 0.0068265 ,-0.3379875 , 0.31122899,
 -0.47869174,-0.94646003,-0.227523  , 0.22923251, 0.76307374,-0.2143625 ,
 -0.35514999, 0.517775  ,-0.04337249, 0.78852252, 0.25626   , 0.2355725 ,
  0.41949751, 0.03936401, 0.0374025 ,-0.02547925, 0.16896001, 0.64015874,
  0.387515  ,-0.11519499,-0.255502  , 0.03046151, 0.34213399,-0.22394751,
 -0.24262999, 0.0809655 , 0.56553251,-0.411865  ,-0.27466375, 0.1543595 ,
 -0.33973999, 0.03186349, 0.30178999,-0.1039835 , 0.14645   ,-0.2144315 ,
  0.27540924, 0.334985  , 0.1686975 ,-0.54854499, 0.33594999,-0.51599999,
 -0.50334075,-0.26542474, 0.15321749, 0.52962248"
10 52237,0.0,Drinkware Google 24oz USA Made Aluminum Bottle ,"['Drinkware', 'Google', '24oz', 'USA', 'Made', 'Aluminum', 'Bottle']","['drinkware', 'google', 'usa', 'made', 'aluminum', 'bottle']","-1.09822008e-01, 1.64575995e-01, 2.16274005e-01,-3.20849799e-01,
  4.13246426e-01,-1.16202000e-01, 2.56383994e-01, 1.95894006e-01,
 -1.59075987e-01,-1.47931797e-01, 3.36505997e-01,-3.77800625e-01,
 -1.06400251e-03, 1.71983999e-01,-2.48585993e-01, 2.57807985e-02,
  3.11001605e-01, 2.01341800e-01,-1.07725604e-01,-1.86699206e-01,
  1.65064801e-01, 1.78567006e-01,-2.17611800e-01, 7.21169376e-01,
  2.87721795e-01, 1.83990398e-01, 3.71220052e-02, 5.08539975e-02,
 -1.85747597e-01,-3.07317993e-01, 2.95462003e-01, 8.93615997e-01,
 -1.45787000e-01,-2.03603400e-01, 3.44300000e-01, 3.29752001e-01,
  1.72535798e-01, 9.92273971e-02, 1.68015999e-01,-2.37568605e-01,
 -1.09122002e-01,-2.39651795e-01,-1.11286002e-01,-3.03551592e-01,
 -2.14788802e-01, 1.91440004e-01,-2.69131994e-01,-2.17987996e-01,
  8.49139765e-03,-7.40404004e-01, 1.16600016e-01, 3.10834602e-01,
 -1.47611997e-01, 5.05386007e-01,-4.28064196e-01,-1.71100402e+00,
 -4.69436198e-01, 2.02158402e-01, 1.09326798e+00,-6.87180012e-03,
 -2.18739927e-02, 2.18442002e-01,-1.17415006e-01, 7.28243615e-01,
  2.82075197e-01,-2.46093194e-01, 4.24451998e-01, 2.17473996e-01,
 -9.29720014e-02,-1.62658006e-01, 2.41146405e-01, 3.95988005e-01,
  1.49106000e-01, 1.79648000e-01,-3.72920007e-02, 9.58480060e-02,
  4.40141994e-01,-1.31733996e-01,-5.27920002e-01, 8.05607798e-02,
  3.98819800e-01,-2.27221799e-01,-2.60287599e-01, 3.65519446e-01,
 -4.93515205e-01,-3.01051604e-01, 3.07122010e-01,-9.58440006e-02,
  1.41931992e-02, 3.35248008e-02, 1.42970575e-01,-4.40000027e-02,
 -4.33119953e-02,-2.74450800e-01,-1.40622005e-01,-1.49396798e-01,
 -4.87625995e-01,-1.15701996e-01, 7.29838014e-01, 1.76510595e-01"
